Complexity,Loss,Equation
1,0.20209497,"x1"
3,0.18692555,"x1 / 0.90776014"
5,0.08351659,"(x0 * 0.08199334) + x1"
7,0.004362989,"((-5.8405037 - x0) * x1) * -0.119697735"
9,0.00010313435,"((29.548376 / (-12.917466 - x0)) + 2.9803705) * x1"
11,0.00010312428,"(x1 * ((29.548761 / (-12.918099 - x0)) + 2.9800923)) - -0.0002941304"
13,7.837437e-5,"(((19.406881 / (-10.98829 - x0)) - (x0 * -0.01659896)) + 2.4604373) * x1"
15,4.8446245e-6,"((2.9726157 / (-5.08055 - x0)) + ((1.2915138 - (x0 * -1.0649562)) - x0)) * x1"
29,4.843332e-6,"((((((((30.174747 / (-6.4404235 - (x0 * 1.2715176))) - x0) * 0.65647197) + (x0 + 2.5789948)) * 0.18320183) - (x0 + -0.83363575)) - 0.05949985) + x0) * (x1 / 0.9669696)"
