seed,fold,control,mode,status,promoted,operator_family,schema,n_train_edges,n_test_edges,step_standardized,empirical_test_R2,empirical_test_nrmse,identity_relative_improvement,pooled_relative_improvement,model_counterfactual_R2,model_counterfactual_nrmse,support_fraction,train_dominance_median,test_dominance_median,test_geometry_residual,step_transfer_relative_error,bootstrap_modal_fraction,compression_ratio,active_queries_used,promotion_checks_json
42,2,real,WEIGHT_minus,rejected,False,context_affine,"omega_WEIGHT_minus: State(x,y) -> State(x + -0.57275951*e_3, (-0.27396666)*y + (1.8298897) + (-6.7242228)*x0 + (0.45451227)*x1 + (-0.24164673)*x2 + (-4.8107241)*x3)",53,56,-0.5727595113839348,-0.13779061848787433,1.066672685732542,0.18178082306655208,-0.1816899839544104,0.7993643182640313,0.4479237454477812,1.0,0.7415089321857593,0.7663970881259383,0.6564787969761248,0.0007745124487647642,0.8333333333333334,20.516129032258064,4,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": true, ""pooled_destroyer"": false, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
42,2,real,WEIGHT_plus,rejected,False,context_affine,"omega_WEIGHT_plus: State(x,y) -> State(x + 0.592702*e_3, (0.078997665)*y + (-0.9034261) + (-2.8903487)*x0 + (1.1118104)*x1 + (-0.1008143)*x2 + (-2.1350586)*x3)",58,54,0.5927019956112684,0.13728901489131906,0.9288223646686599,0.25671500300271044,0.049384508282527974,0.47800634741256687,0.7224912820148304,0.9866666666666667,0.7474050600427138,0.7712322705869314,0.6565766596809908,0.019939114639397355,0.6666666666666666,22.451612903225808,4,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": true, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": true, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
42,2,pair_shuffle,RIDGE_minus,rejected,False,affine_y,"omega_RIDGE_minus: State(x,y) -> State(x + -0.62367892*e_0, (-0.0081181405)*y + (1.1340763))",60,61,-0.6236789161083249,-0.0011418990877234414,1.0005707866451645,0.40422792856152073,0.09856796919620431,-0.7069575316359389,1.3065058482976413,0.9733333333333334,0.7576740738331242,0.7508172822334093,0.6849559749438752,0.09040922336247252,0.8333333333333334,34.285714285714285,4,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": true, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
42,2,pair_shuffle,RIDGE_plus,rejected,False,affine_y,"omega_RIDGE_plus: State(x,y) -> State(x + 0.62568594*e_0, (-0.11450985)*y + (-1.2381462))",53,52,0.6256859406198101,0.03184556410184225,0.983948390871268,0.4626643281175733,0.09119042164725352,-0.9665398269876915,1.4023337074276192,0.9933333333333333,0.7706994453647255,0.7570512924984609,0.6812786696485127,0.06559405940594067,1.0,30.285714285714285,4,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": true, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
42,2,pair_shuffle,NUB_minus,rejected,False,affine_y,"omega_NUB_minus: State(x,y) -> State(x + -0.6518154*e_1, (0.13006476)*y + (-1.0139518))",74,72,-0.6518154020831821,-0.039844861834391176,1.0197278371381213,0.31368382929203165,-0.005742549578307396,0.22739439365854797,0.8789798668578547,0.9933333333333333,0.7798736886256423,0.7697828130994445,0.6760155983083479,0.0023251429648710195,1.0,42.285714285714285,4,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": true, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
42,2,pair_shuffle,NUB_plus,rejected,False,affine_y,"omega_NUB_plus: State(x,y) -> State(x + 0.67448742*e_1, (0.19023321)*y + (0.49737357))",84,81,0.674487420247767,-0.06894291958421106,1.0338969579141872,0.31418981247972533,0.006760296096986069,0.2920282162922505,0.8414105916303583,0.9866666666666667,0.773527700649064,0.7542321870740029,0.6785236748199548,0.054960070446057406,0.8333333333333334,48.0,4,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": true, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
42,2,pair_shuffle,CRACK_minus,rejected,False,affine_y,"omega_CRACK_minus: State(x,y) -> State(x + -0.66416214*e_2, (0.027410873)*y + (-0.26353828))",63,80,-0.6641621410798237,-0.013713042382636376,1.0068331750506814,0.3127630856874294,0.0030438038418086565,0.04210523406418898,0.9787209847223116,0.9933333333333333,0.7799446383857659,0.7857899395447179,0.645117568965815,0.06997846151184625,0.8333333333333334,36.0,4,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": true, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
42,2,pair_shuffle,CRACK_plus,rejected,False,affine_y,"omega_CRACK_plus: State(x,y) -> State(x + 0.61996586*e_2, (-0.27405849)*y + (-0.42295459))",67,80,0.6199658609987984,-0.12699064088979206,1.0615981541476944,0.2645413686299736,-0.041824461091424195,-0.6383560685236482,1.2799828391520132,1.0,0.7799446383857659,0.7675712216010009,0.6774147172602207,0.005791648905610251,0.8333333333333334,38.285714285714285,4,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": true, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
42,2,pair_shuffle,WEIGHT_minus,rejected,False,shift,"omega_WEIGHT_minus: State(x,y) -> State(x + -0.57275951*e_3, y + (1.9474642))",53,56,-0.5727595113839348,-0.6772349505828457,1.2950810594641733,0.09598106161212208,-0.19678535609234696,0.9899600027171828,0.10019978684017854,1.0,0.7415089321857593,0.7663970881259383,0.6564787969761248,0.0007745124487647642,1.0,37.411764705882355,4,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": true, ""model_consistency_r2"": true, ""pooled_destroyer"": false, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
42,2,pair_shuffle,WEIGHT_plus,rejected,False,affine_y,"omega_WEIGHT_plus: State(x,y) -> State(x + 0.592702*e_3, (0.0075354331)*y + (-0.44929735))",58,54,0.5927019956112684,-0.049180211160577025,1.0242949824931178,0.3522367809737334,0.025341805492647734,-0.6380251702197717,1.2798535737418446,0.9866666666666667,0.7474050600427138,0.7712322705869314,0.6565766596809908,0.019939114639397355,1.0,33.142857142857146,4,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": true, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
42,2,target_shuffle,RIDGE_minus,rejected,False,affine_y,"omega_RIDGE_minus: State(x,y) -> State(x + -0.62367892*e_0, (-0.14040814)*y + (0.19630875))",60,61,-0.6236789161083249,-0.06554473731181698,1.0322522643771808,0.30715822262590087,-0.02380539280684943,-1.0846561355302615,1.4438338323817814,0.9733333333333334,0.7576740738331242,0.7508172822334093,0.6849559749438752,0.09040922336247252,1.0,34.285714285714285,4,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": true, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
42,2,target_shuffle,RIDGE_plus,rejected,False,identity,"omega_RIDGE_plus: State(x,y) -> State(x + 0.62568594*e_0, y)",53,52,0.6256859406198101,-0.992663147833581,1.4116172100940045,0.0,-0.4199979416203343,0.856244551055386,0.37915095798984083,0.9933333333333333,0.7706994453647255,0.7570512924984609,0.6812786696485127,0.06559405940594067,0.8333333333333334,48.92307692307692,4,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": false, ""model_consistency_nrmse"": false, ""model_consistency_r2"": true, ""pooled_destroyer"": false, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
42,2,target_shuffle,NUB_minus,rejected,False,affine_y,"omega_NUB_minus: State(x,y) -> State(x + -0.6518154*e_1, (-0.35722359)*y + (-0.50943484))",74,72,-0.6518154020831821,0.00822757841501065,0.995877714172272,0.43040515602329976,-0.016656294893935376,-1.1514254039558147,1.466773808041245,0.9933333333333333,0.7798736886256423,0.7697828130994445,0.6760155983083479,0.0023251429648710195,0.8333333333333334,42.285714285714285,4,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": true, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
42,2,target_shuffle,NUB_plus,rejected,False,identity,"omega_NUB_plus: State(x,y) -> State(x + 0.67448742*e_1, y)",84,81,0.674487420247767,-1.0880397756878364,1.4450051126857082,0.0,-0.447396977370255,0.9045716321769282,0.30891482292546574,0.9866666666666667,0.773527700649064,0.7542321870740029,0.6785236748199548,0.054960070446057406,1.0,77.53846153846153,4,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": false, ""model_consistency_nrmse"": true, ""model_consistency_r2"": true, ""pooled_destroyer"": false, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
42,2,target_shuffle,CRACK_minus,rejected,False,affine_y,"omega_CRACK_minus: State(x,y) -> State(x + -0.66416214*e_2, (-0.08985995)*y + (0.62494294))",63,80,-0.6641621410798237,-0.013697181115341461,1.006825298209844,0.31556363466121673,0.006762348151014993,-4.436048503801512,2.3315335090453906,0.9933333333333333,0.7799446383857659,0.7857899395447179,0.645117568965815,0.06997846151184625,1.0,36.0,4,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": true, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
42,2,target_shuffle,CRACK_plus,rejected,False,identity,"omega_CRACK_plus: State(x,y) -> State(x + 0.61996586*e_2, y)",67,80,0.6199658609987984,-0.8513356356369393,1.3606379517112328,0.0,-0.34522619960930284,0.8059711621541953,0.4404870461725347,1.0,0.7799446383857659,0.7675712216010009,0.6774147172602207,0.005791648905610251,0.6666666666666666,61.84615384615385,4,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": false, ""model_consistency_nrmse"": false, ""model_consistency_r2"": true, ""pooled_destroyer"": false, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
42,2,target_shuffle,WEIGHT_minus,rejected,False,identity,"omega_WEIGHT_minus: State(x,y) -> State(x + -0.57275951*e_3, y)",53,56,-0.5727595113839348,-0.9160840909720789,1.3842268928799493,0.0,-0.3666033451082203,0.9832970144538826,0.12924003074170703,1.0,0.7415089321857593,0.7663970881259383,0.6564787969761248,0.0007745124487647642,1.0,48.92307692307692,4,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": false, ""model_consistency_nrmse"": true, ""model_consistency_r2"": true, ""pooled_destroyer"": false, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
42,2,target_shuffle,WEIGHT_plus,rejected,False,identity,"omega_WEIGHT_plus: State(x,y) -> State(x + 0.592702*e_3, y)",58,54,0.5927019956112684,-1.2866065840258698,1.5121529631706807,0.0,-0.5324520070428936,0.9821365355428154,0.13365427212470452,0.9866666666666667,0.7474050600427138,0.7712322705869314,0.6565766596809908,0.019939114639397355,0.8333333333333334,53.53846153846154,4,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": false, ""model_consistency_nrmse"": true, ""model_consistency_r2"": true, ""pooled_destroyer"": false, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
