seed,fold,control,mode,status,promoted,operator_family,schema,n_train_edges,n_test_edges,step_standardized,empirical_test_R2,empirical_test_nrmse,identity_relative_improvement,pooled_relative_improvement,model_counterfactual_R2,model_counterfactual_nrmse,support_fraction,train_dominance_median,test_dominance_median,test_geometry_residual,step_transfer_relative_error,bootstrap_modal_fraction,compression_ratio,active_queries_used,promotion_checks_json
9001,3,pair_shuffle,RIDGE_minus,rejected,False,affine_y,"omega_RIDGE_minus: State(x,y) -> State(x + -0.2957045*e_0, (-0.0016879716)*y + (0.67245329))",1499,330,-0.29570449990529346,-0.00027505623893042674,1.0001375186637735,0.320851467715976,0.03053119933863613,-0.09670931647313341,1.0472389013368122,0.9883116883116884,0.7644932611324302,0.7468907781579492,0.6998825304995111,0.17360635889877457,1.0,856.5714285714286,16,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": true, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
9001,3,pair_shuffle,RIDGE_plus,rejected,False,affine_y,"omega_RIDGE_plus: State(x,y) -> State(x + 0.29458376*e_0, (-0.017996795)*y + (-0.68624937))",1474,333,0.2945837585254347,-0.005279264199647082,1.002636157436808,0.3429732704546425,0.03904854842103502,-0.15483429475809696,1.0746321671893582,0.9935064935064936,0.7658109076226323,0.7416231255125565,0.7046218478722792,0.1323117569352707,1.0,842.2857142857143,16,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": true, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
9001,3,pair_shuffle,NUB_minus,rejected,False,affine_y,"omega_NUB_minus: State(x,y) -> State(x + -0.29605649*e_1, (0.019302853)*y + (-0.13216281))",1640,332,-0.2960564922839819,-0.008809373635122908,1.0043950286790166,0.2921980588758463,0.0032296031975203765,0.031696225901552966,0.9840242751570956,0.9948051948051948,0.7714858767346864,0.7558126098320239,0.6812068005197528,0.2002609262883237,1.0,937.1428571428571,16,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": false, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
9001,3,pair_shuffle,NUB_plus,rejected,False,affine_y,"omega_NUB_plus: State(x,y) -> State(x + 0.29818084*e_1, (0.0034679618)*y + (0.15110963))",1618,353,0.2981808376297901,-0.0005493881309632798,1.000274656347427,0.3011395827088863,0.004125891151153518,0.004950959710532277,0.9975214485360541,0.9922077922077922,0.7743101529500589,0.744889800212171,0.6910740912680453,0.2181347150259066,1.0,924.5714285714286,16,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": false, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
9001,3,pair_shuffle,CRACK_minus,rejected,False,affine_y,"omega_CRACK_minus: State(x,y) -> State(x + -0.29777396*e_2, (-0.011996905)*y + (-0.056803227))",1602,372,-0.29777395898883047,-0.0007107367240426488,1.0003553052411143,0.30749333902171794,0.00017279476044611435,-0.024904209276900513,1.012375527794356,0.9883116883116884,0.7711257419343451,0.7442449746802706,0.697077954325148,0.18229232922020092,1.0,915.4285714285714,16,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": false, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
9001,3,pair_shuffle,CRACK_plus,rejected,False,affine_y,"omega_CRACK_plus: State(x,y) -> State(x + 0.2953749*e_2, (0.02882041)*y + (-0.029715361))",1590,365,0.29537489813109924,-0.010280163613259896,1.0051269390545952,0.301278027057,-0.003701542437361483,0.05628121197673852,0.9714518969168064,0.9961038961038962,0.7760910770992713,0.7446372685931315,0.6915201321180022,0.205916299747788,1.0,908.5714285714286,16,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": false, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
9001,3,pair_shuffle,WEIGHT_minus,rejected,False,affine_y,"omega_WEIGHT_minus: State(x,y) -> State(x + -0.29355806*e_3, (0.0020515381)*y + (0.32617065))",1458,313,-0.29355806177827526,-0.001975114847164061,1.0009870702697232,0.3247557178016207,0.012522499150816472,-0.06837812408956956,1.0336237826644517,0.9922077922077922,0.7692266177574683,0.7488871505652973,0.6942920986573745,0.20813145858038265,1.0,833.1428571428571,16,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": false, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
9001,3,pair_shuffle,WEIGHT_plus,rejected,False,affine_y,"omega_WEIGHT_plus: State(x,y) -> State(x + 0.29248389*e_3, (-0.042724113)*y + (-0.63363455))",1422,327,0.29248388692914595,0.0007308861498692698,0.9996344901263315,0.3703357176855782,0.03234018885016359,-0.12470498682027276,1.060521092114755,0.9922077922077922,0.7677837272653016,0.7632266442140078,0.6848441851183831,0.23174754310198262,1.0,812.5714285714286,16,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": true, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
9001,3,target_shuffle,RIDGE_minus,rejected,False,affine_y,"omega_RIDGE_minus: State(x,y) -> State(x + -0.2957045*e_0, (0.015497785)*y + (0.062289056))",1499,330,-0.29570449990529346,-0.005599041621834777,1.0027956130846578,0.3076392017893735,0.000444613722901651,-0.36243309162205484,1.1672330922408147,0.9883116883116884,0.7644932611324302,0.7468907781579492,0.6998825304995111,0.17360635889877457,1.0,856.5714285714286,16,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": false, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
9001,3,target_shuffle,RIDGE_plus,rejected,False,affine_y,"omega_RIDGE_plus: State(x,y) -> State(x + 0.29458376*e_0, (0.0018043812)*y + (-0.0063137431))",1474,333,0.2945837585254347,-6.912325142360842e-05,1.0000345610284793,0.2753507144150866,2.0325291076941853e-05,-0.06857875187072682,1.033720828788279,0.9935064935064936,0.7658109076226323,0.7416231255125565,0.7046218478722792,0.1323117569352707,1.0,842.2857142857143,16,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": false, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
9001,3,target_shuffle,NUB_minus,rejected,False,affine_y,"omega_NUB_minus: State(x,y) -> State(x + -0.29605649*e_1, (0.0056812607)*y + (0.11342828))",1640,332,-0.2960564922839819,-0.009783225663032802,1.0048797070610158,0.29821300914356613,0.002641185821910284,-1.1577666609331314,1.468933851789498,0.9948051948051948,0.7714858767346864,0.7558126098320239,0.6812068005197528,0.2002609262883237,0.875,937.1428571428571,16,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": false, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
9001,3,target_shuffle,NUB_plus,rejected,False,affine_y,"omega_NUB_plus: State(x,y) -> State(x + 0.29818084*e_1, (-0.015230599)*y + (0.031487034))",1618,353,0.2981808376297901,-0.0007234878946502654,1.0003616785416414,0.26532417454185114,-0.00038326779678958474,-0.03243775836294627,1.0160894440761337,0.9922077922077922,0.7743101529500589,0.744889800212171,0.6910740912680453,0.2181347150259066,1.0,924.5714285714286,16,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": false, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
9001,3,target_shuffle,CRACK_minus,rejected,False,affine_y,"omega_CRACK_minus: State(x,y) -> State(x + -0.29777396*e_2, (0.037425196)*y + (-0.083900199))",1602,372,-0.29777395898883047,-0.0006181933387763294,1.0003090489137725,0.2998944218158865,0.001037644365677865,-0.3639521558824792,1.1678836225765303,0.9883116883116884,0.7711257419343451,0.7442449746802706,0.697077954325148,0.18229232922020092,1.0,915.4285714285714,16,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": false, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
9001,3,target_shuffle,CRACK_plus,rejected,False,affine_y,"omega_CRACK_plus: State(x,y) -> State(x + 0.2953749*e_2, (0.01791017)*y + (-0.0047077567))",1590,365,0.29537489813109924,-0.004522473597019072,1.0022586859673601,0.32560705650605526,0.0004837060264006326,-0.026088987482804527,1.0129605063786071,0.9961038961038962,0.7760910770992713,0.7446372685931315,0.6915201321180022,0.205916299747788,1.0,908.5714285714286,16,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": false, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
9001,3,target_shuffle,WEIGHT_minus,rejected,False,context_affine,"omega_WEIGHT_minus: State(x,y) -> State(x + -0.29355806*e_3, (0.022447547)*y + (0.059242003) + (0.080878111)*x0 + (0.041535203)*x1 + (0.14050343)*x2 + (0.16536597)*x3)",1458,313,-0.29355806177827526,0.02466044870798656,0.9875928064197377,0.2752683152010932,0.012344580204893514,-0.38735214837165266,1.1778591377459584,0.9922077922077922,0.7692266177574683,0.7488871505652973,0.6942920986573745,0.20813145858038265,1.0,564.3870967741935,16,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": false, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
9001,3,target_shuffle,WEIGHT_plus,rejected,False,affine_y,"omega_WEIGHT_plus: State(x,y) -> State(x + 0.29248389*e_3, (0.016482497)*y + (0.12784693))",1422,327,0.29248388692914595,0.00020266594787698988,0.9998986618913555,0.26442805970427946,0.000995358824362771,-0.5960947612026688,1.26336643979594,0.9922077922077922,0.7677837272653016,0.7632266442140078,0.6848441851183831,0.23174754310198262,1.0,812.5714285714286,16,"{""bootstrap_stability"": true, ""compression"": true, ""geometry_dominance"": true, ""heldout_r2"": false, ""identity_destroyer"": true, ""model_consistency_nrmse"": false, ""model_consistency_r2"": false, ""pooled_destroyer"": false, ""step_transfer"": true, ""support_safe"": true, ""test_support"": true, ""train_support"": true}"
