task,expected_status,observed_status,status_correct,seed,train_size,corruption,active_budget,schema,train_accuracy,heldout_accuracy,perturbation_accuracy,equivariance_accuracy,stability,compression_ratio,complexity,false_promotion,false_abstention,elapsed_sec
structural_swap,promoted,promoted,True,42,6,0.0,0,"Pair(?v0:Expr, ?v1:Expr)  ->  Pair(?v1:Expr, ?v0:Expr)",1.0,1.0,1.0,1.0,1.0,1.8461538461538463,7.0,False,False,0.09993290901184082
structural_swap,promoted,promoted,True,42,6,0.0,16,"Pair(?v0:Expr, ?v1:Expr)  ->  Pair(?v1:Expr, ?v0:Expr)",1.0,1.0,1.0,1.0,0.6821705426356589,2.2857142857142856,7.0,False,False,0.15899252891540527
structural_swap,promoted,promoted,True,42,6,0.1,0,"Pair(?v0:Expr, ?v1:Expr)  ->  Pair(?v1:Expr, ?v0:Expr)",1.0,1.0,1.0,1.0,1.0,1.8181818181818181,7.0,False,False,0.1419963836669922
structural_swap,promoted,promoted,True,42,6,0.1,16,"Pair(?v0:Expr, ?v1:Expr)  ->  Pair(?v1:Expr, ?v0:Expr)",1.0,1.0,1.0,1.0,0.7984496124031008,2.269230769230769,7.0,False,False,0.15295624732971191
structural_swap,promoted,promoted,True,42,12,0.0,0,"Pair(?v0:Expr, ?v1:Expr)  ->  Pair(?v1:Expr, ?v0:Expr)",1.0,1.0,1.0,1.0,1.0,2.1739130434782608,7.0,False,False,0.11537408828735352
structural_swap,promoted,promoted,True,42,12,0.0,16,"Pair(?v0:Expr, ?v1:Expr)  ->  Pair(?v1:Expr, ?v0:Expr)",1.0,1.0,1.0,1.0,0.8682170542635659,2.3636363636363638,7.0,False,False,0.1354672908782959
structural_swap,promoted,promoted,True,42,12,0.1,0,"Pair(?v0:Expr, ?v1:Expr)  ->  Pair(?v1:Expr, ?v0:Expr)",0.9166666666666666,1.0,1.0,1.0,1.0,2.142857142857143,7.0,False,False,0.1083366870880127
structural_swap,promoted,promoted,True,42,12,0.1,16,"Pair(?v0:Expr, ?v1:Expr)  ->  Pair(?v1:Expr, ?v0:Expr)",0.9642857142857143,1.0,1.0,1.0,0.780952380952381,2.3114754098360657,7.0,False,False,0.1277003288269043
structural_swap,promoted,promoted,True,42,24,0.0,0,"Pair(?v0:Expr, ?v1:Expr)  ->  Pair(?v1:Expr, ?v0:Expr)",1.0,1.0,1.0,1.0,0.9612403100775194,2.3636363636363638,7.0,False,False,0.14794468879699707
structural_swap,promoted,promoted,True,42,24,0.0,16,"Pair(?v0:Expr, ?v1:Expr)  ->  Pair(?v1:Expr, ?v0:Expr)",1.0,1.0,1.0,1.0,0.9147286821705426,2.4210526315789473,7.0,False,False,0.18959784507751465
structural_swap,promoted,promoted,True,42,24,0.1,0,"Pair(?v0:Expr, ?v1:Expr)  ->  Pair(?v1:Expr, ?v0:Expr)",0.9166666666666666,1.0,1.0,1.0,0.9864864864864865,2.341463414634146,7.0,False,False,0.10830450057983398
structural_swap,promoted,promoted,True,42,24,0.1,16,"Pair(?v0:Expr, ?v1:Expr)  ->  Pair(?v1:Expr, ?v0:Expr)",0.95,1.0,1.0,1.0,0.9886363636363636,2.4761904761904763,7.0,False,False,0.1732337474822998
structural_swap,promoted,promoted,True,1337,6,0.0,0,"Pair(?v0:Expr, ?v1:Expr)  ->  Pair(?v1:Expr, ?v0:Expr)",1.0,1.0,1.0,1.0,1.0,1.8666666666666667,7.0,False,False,0.12962794303894043
structural_swap,promoted,promoted,True,1337,6,0.0,16,"Pair(?v0:Expr, ?v1:Expr)  ->  Pair(?v1:Expr, ?v0:Expr)",1.0,1.0,1.0,1.0,0.9844961240310077,2.388888888888889,7.0,False,False,0.17046642303466797
structural_swap,promoted,promoted,True,1337,6,0.1,0,"Pair(?v0:Expr, ?v1:Expr)  ->  Pair(?v1:Expr, ?v0:Expr)",0.8333333333333334,1.0,1.0,1.0,0.90625,1.8,7.0,False,False,0.13612699508666992
structural_swap,promoted,abstain,False,1337,6,0.1,16,"Pair(?v0:Expr, ?v1:Expr)  ->  Pair(?v1:Expr, ?v0:Expr)",0.9545454545454546,1.0,1.0,1.0,0.4791666666666667,2.276595744680851,7.0,False,True,0.16799283027648926
structural_swap,promoted,promoted,True,1337,12,0.0,0,"Pair(?v0:Expr, ?v1:Expr)  ->  Pair(?v1:Expr, ?v0:Expr)",1.0,1.0,1.0,1.0,0.9922480620155039,2.16,7.0,False,False,0.17906832695007324
structural_swap,promoted,promoted,True,1337,12,0.0,16,"Pair(?v0:Expr, ?v1:Expr)  ->  Pair(?v1:Expr, ?v0:Expr)",1.0,1.0,1.0,1.0,0.9922480620155039,2.4166666666666665,7.0,False,False,0.13875460624694824
structural_swap,promoted,promoted,True,1337,12,0.1,0,"Pair(?v0:Expr, ?v1:Expr)  ->  Pair(?v1:Expr, ?v0:Expr)",0.9166666666666666,1.0,1.0,1.0,1.0,2.12,7.0,False,False,0.11760687828063965
structural_swap,promoted,promoted,True,1337,12,0.1,16,"Pair(?v0:Expr, ?v1:Expr)  ->  Pair(?v1:Expr, ?v0:Expr)",0.9642857142857143,1.0,1.0,1.0,1.0,2.4318181818181817,7.0,False,False,0.1534736156463623
structural_swap,promoted,promoted,True,1337,24,0.0,0,"Pair(?v0:Expr, ?v1:Expr)  ->  Pair(?v1:Expr, ?v0:Expr)",1.0,1.0,1.0,1.0,0.9689922480620154,2.3333333333333335,7.0,False,False,0.12398695945739746
structural_swap,promoted,promoted,True,1337,24,0.0,16,"Pair(?v0:Expr, ?v1:Expr)  ->  Pair(?v1:Expr, ?v0:Expr)",1.0,1.0,1.0,1.0,0.8682170542635659,2.4,7.0,False,False,0.1858961582183838
structural_swap,promoted,promoted,True,1337,24,0.1,0,"Pair(?v0:Expr, ?v1:Expr)  ->  Pair(?v1:Expr, ?v0:Expr)",0.875,1.0,1.0,1.0,0.9824561403508771,2.3095238095238093,7.0,False,False,0.14775586128234863
structural_swap,promoted,promoted,True,1337,24,0.1,16,"Pair(?v0:Expr, ?v1:Expr)  ->  Pair(?v1:Expr, ?v0:Expr)",0.925,1.0,1.0,1.0,0.9545454545454546,2.4461538461538463,7.0,False,False,0.1217496395111084
